更新说明,#genre#
春晚2008,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
春晚2009,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
春晚2009,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hlshd15.m3u8
春晚2010,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
春晚2011,https://txmov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
春晚2013,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
春晚2014,https://txmov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
春晚2014,https://txmov2.a.kwimgs.com/bs3/video-hls/5245286283437869627_hlshd15.m3u8
春晚2015,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
春晚2017,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2NDhfMF8z_b_B6527b0c2ce3dda1d9b3f34edd4fdb9aa.mp4
春晚2018,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
春晚2019,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hlshd15.m3u8
春晚2019,https://txmov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
春晚2020,https://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
春晚2020,https://txmov2.a.kwimgs.com/bs3/video-hls/5248101009010430183_hlshd15.m3u8
春晚2020,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
春晚2021,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
春晚2021,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700831151909807_hlshd15.m3u8
春晚2021,https://txmov2.a.kwimgs.com/bs3/video-hls/5224457109297710655_hlshd15.m3u8
春晚2021,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
春晚2022,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
春晚2022,https://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
春晚2023,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
春晚2023,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8
春晚2024,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8 
春晚2024,https://ikcdn01.ikzybf.com/20240205/QBNgom4j/2000kb/hls/index.m3u8



🎶[IPV4]MV频道,#genre#
龙梅子-离别的眼泪,http://em.21dtv.com/songs/60145855.mkv
龙奔-扪心自问,http://em.21dtv.com/songs/60145854.mkv
龙奔-埋在心里的痛,http://em.21dtv.com/songs/60145853.mkv
齐秦-乖,http://em.21dtv.com/songs/60145852.mkv
齐晨-我爱你,http://em.21dtv.com/songs/60145851.mkv
黑卓-趿拉板鞋,http://em.21dtv.com/songs/60145850.mkv
黎朝霞-思念,http://em.21dtv.com/songs/60145849.mkv
黎明-遇见,http://em.21dtv.com/songs/60145848.mkv
黄韵玲+肖凯晔-生命中的精灵,http://em.21dtv.com/songs/60145847.mkv
黄韵玲+古洁縈-喜欢你现在的样子,http://em.21dtv.com/songs/60145846.mkv
黄路梓茵-全都给你了,http://em.21dtv.com/songs/60145845.mkv
黄路梓茵-倒霉农场,http://em.21dtv.com/songs/60145844.mkv
黄荣猷-继续重聚,http://em.21dtv.com/songs/60145843.mkv
黄舒行-孤独,http://em.21dtv.com/songs/60145842.mkv
黄美珍-旋转木马的独白,http://em.21dtv.com/songs/60145841.mkv
黄淑惠-危险世界,http://em.21dtv.com/songs/60145840.mkv
黄汐源-半明半暗,http://em.21dtv.com/songs/60145839.mkv
黄明志-啪啪啪,http://em.21dtv.com/songs/60145838.mkv
黄小琥-坦白,http://em.21dtv.com/songs/60145837.mkv
黄宇-你是我永远放不下的缘,http://em.21dtv.com/songs/60145836.mkv
黄子韬-想成为你,http://em.21dtv.com/songs/60145835.mkv
黄婷婷-黑夜女神,http://em.21dtv.com/songs/60145834.mkv
黄姗姗-盛夏,http://em.21dtv.com/songs/60145833.mkv
黄伟霖+郭少轩-寂寞魂,http://em.21dtv.com/songs/60145832.mkv
黄伟霖-残月,http://em.21dtv.com/songs/60145831.mkv
黄伟霖-MY LOVE,http://em.21dtv.com/songs/60145830.mkv
黄云龙-诸葛说,http://em.21dtv.com/songs/60145829.mkv
鹿晗-追梦赤子心,http://em.21dtv.com/songs/60145828.mkv
鹏涛-默守情缘,http://em.21dtv.com/songs/60145827.mkv
鸿雁-大喜的日子,http://em.21dtv.com/songs/60145826.mkv
魏菲儿-谷雨承康,http://em.21dtv.com/songs/60145825.mkv
魏小也-太平公主,http://em.21dtv.com/songs/60145824.mkv
魏妙如-妙不可言,http://em.21dtv.com/songs/60145823.mkv
魏如萱+杜星萤-末路狂花,http://em.21dtv.com/songs/60145822.mkv
魏佳艺-不正经姑娘,http://em.21dtv.com/songs/60145821.mkv
高进-靠自己,http://em.21dtv.com/songs/60145820.mkv
高翊菲-泸沽湖的女儿,http://em.21dtv.com/songs/60145819.mkv
高敏-辉腾锡勒请你来,http://em.21dtv.com/songs/60145818.mkv
高安-勿忘我,http://em.21dtv.com/songs/60145817.mkv
高一清-不若相见,http://em.21dtv.com/songs/60145816.mkv
驴嫂单良-我想陪你一起走到老,http://em.21dtv.com/songs/60145815.mkv
马昕-如果爱情是海,http://em.21dtv.com/songs/60145814.mkv
马旗-警卫兵最忠诚,http://em.21dtv.com/songs/60145813.mkv
马旗-小小的哨所,http://em.21dtv.com/songs/60145812.mkv
马文吉-用尽一生去爱你,http://em.21dtv.com/songs/60145811.mkv
马宥熙-最好的前任,http://em.21dtv.com/songs/60145810.mkv
马嘉瞳+田正-愁人的青春,http://em.21dtv.com/songs/60145809.mkv
马向雷-寂寞的夜里我不能入睡,http://em.21dtv.com/songs/60145808.mkv
马伯骞-触不可及,http://em.21dtv.com/songs/60145807.mkv
马伯骞-我该走了 2.0,http://em.21dtv.com/songs/60145806.mkv
马伯骞-NO DIFFERENCE,http://em.21dtv.com/songs/60145805.mkv
馨天优组合-拉手手亲口口,http://em.21dtv.com/songs/60145804.mkv
馨天优组合-我想你,http://em.21dtv.com/songs/60145803.mkv
馨天优组合-一对对鸳鸯水上漂,http://em.21dtv.com/songs/60145802.mkv
香香-落差,http://em.21dtv.com/songs/60145801.mkv
风语-水烟隔千城,http://em.21dtv.com/songs/60145800.mkv
颜铭蔚-华佗,http://em.21dtv.com/songs/60145799.mkv
韩笙笙-看得见寂寞,http://em.21dtv.com/songs/60145798.mkv
韩磊-我站立的地方是中国,http://em.21dtv.com/songs/60145797.mkv
韩帅-小鸟,http://em.21dtv.com/songs/60145796.mkv
韩宝仪-一曲相思唱不完,http://em.21dtv.com/songs/60145795.mkv
韩子豪-词人歌者,http://em.21dtv.com/songs/60145794.mkv
鞠红川+唐伯虎-当你老了,http://em.21dtv.com/songs/60145793.mkv
鞠红川+唐伯虎-FALLING SLOWLY,http://em.21dtv.com/songs/60145792.mkv
非明荣-一路唱到天安门,http://em.21dtv.com/songs/60145791.mkv
青柠乐队-星光,http://em.21dtv.com/songs/60145790.mkv
雷雨哥-夕爱,http://em.21dtv.com/songs/60145789.mkv
雷生冬-喝了这杯酒,http://em.21dtv.com/songs/60145788.mkv
雷佳-水墨中国,http://em.21dtv.com/songs/60145787.mkv
雷佳-春蚕,http://em.21dtv.com/songs/60145786.mkv
雨露-天长地久只是传说,http://em.21dtv.com/songs/60145785.mkv
雨霏-爸妈是我心中的天,http://em.21dtv.com/songs/60145784.mkv
雨霏-春暖花开,http://em.21dtv.com/songs/60145783.mkv
雨霏-我要陪你变老,http://em.21dtv.com/songs/60145782.mkv
雨霏-失去爱情错过你,http://em.21dtv.com/songs/60145781.mkv
陶醉+白水鉴心-情愿在爱中沦陷,http://em.21dtv.com/songs/60145779.mkv
陶辚竹-争奇斗艳,http://em.21dtv.com/songs/60145778.mkv
陶喆+水汪汪的大眼睛-当爱已成往事,http://em.21dtv.com/songs/60145777.mkv
陶喆-黑色星期二,http://em.21dtv.com/songs/60145776.mkv
陶喆-她来听我的演唱会,http://em.21dtv.com/songs/60145775.mkv
降央卓玛-这里,http://em.21dtv.com/songs/60145774.mkv
陈骁-闪耀,http://em.21dtv.com/songs/60145773.mkv
陈骁-女模头,http://em.21dtv.com/songs/60145772.mkv
陈飞鸿-我从春风中走来,http://em.21dtv.com/songs/60145771.mkv
陈零九+郭雪芙-阿不然现在是怎样,http://em.21dtv.com/songs/60145770.mkv
陈雅森+高飞-亲爱的让我爱上你,http://em.21dtv.com/songs/60145769.mkv
陈雅森+向银莹-如果我们老了,http://em.21dtv.com/songs/60145768.mkv
你有酒吗,http://em.21dtv.com/songs/60145767.mkv
陈辉权-披头四,http://em.21dtv.com/songs/60145766.mkv
陈美缘-美好缘分,http://em.21dtv.com/songs/60145765.mkv
陈珊妮-他是末日预言中的宇宙碎片,http://em.21dtv.com/songs/60145764.mkv
陈珊妮-乱码,http://em.21dtv.com/songs/60145763.mkv
陈牧耶-我喜欢你,http://em.21dtv.com/songs/60145762.mkv
陈波+张健雄-手机外套,http://em.21dtv.com/songs/60145761.mkv
陈治-就是热,http://em.21dtv.com/songs/60145760.mkv
陈楚生+SPY.C-空,http://em.21dtv.com/songs/60145759.mkv
陈楚生-渺小,http://em.21dtv.com/songs/60145758.mkv
陈柏宇-砖头,http://em.21dtv.com/songs/60145757.mkv
陈晓东-不唱情歌,http://em.21dtv.com/songs/60145756.mkv
陈惠婷-纯爱世代X,http://em.21dtv.com/songs/60145754.mkv
陈怡婷-风中的花蕊,http://em.21dtv.com/songs/60145753.mkv
陈怡婷-美丽纯情梦,http://em.21dtv.com/songs/60145752.mkv
陈怡婷-爱我万万年,http://em.21dtv.com/songs/60145751.mkv
陈怡婷-孤恋花开,http://em.21dtv.com/songs/60145750.mkv
陈岩-绝情的邂逅II,http://em.21dtv.com/songs/60145749.mkv
陈尚依+李天平-玄奘,http://em.21dtv.com/songs/60145748.mkv
陈姿-我们都叫刘铭传,http://em.21dtv.com/songs/60145747.mkv
陈咏-霸王情歌,http://em.21dtv.com/songs/60145746.mkv
陈升-穗花,http://em.21dtv.com/songs/60145745.mkv
陈升-浮云车站,http://em.21dtv.com/songs/60145744.mkv
陈升-昨天 今天 明天,http://em.21dtv.com/songs/60145743.mkv
陈升-归乡,http://em.21dtv.com/songs/60145742.mkv
陈升-61号省道,http://em.21dtv.com/songs/60145741.mkv
陈冠希-爽,http://em.21dtv.com/songs/60145739.mkv
陈乘-爱在光年外,http://em.21dtv.com/songs/60145738.mkv
陆依-男儿心中一团火,http://em.21dtv.com/songs/60145737.mkv
陆依-牛气,http://em.21dtv.com/songs/60145736.mkv
阿郎-赤子的心,http://em.21dtv.com/songs/60145734.mkv
阿郎-昔日情怀,http://em.21dtv.com/songs/60145733.mkv
阿来-天亮之后,http://em.21dtv.com/songs/60145732.mkv
阿杜-为爱投降,http://em.21dtv.com/songs/60145730.mkv
阿权-司机哥们,http://em.21dtv.com/songs/60145729.mkv
阿旺-五节酒之歌,http://em.21dtv.com/songs/60145728.mkv
阿斯根-帕玛,http://em.21dtv.com/songs/60145727.mkv
阿影-追梦的女孩,http://em.21dtv.com/songs/60145726.mkv
阿影-谢谢你陪我这一程,http://em.21dtv.com/songs/60145725.mkv
阿影-我一直都有一种勇气,http://em.21dtv.com/songs/60145724.mkv
阿影-写首情歌给自己,http://em.21dtv.com/songs/60145723.mkv
阿彬哥+何馨-今生爱人,http://em.21dtv.com/songs/60145722.mkv
阿力普-GVLSEYDIXAN,http://em.21dtv.com/songs/60145720.mkv
阿云嘎-蒙古香,http://em.21dtv.com/songs/60145719.mkv
阎维文-人民在我心中,http://em.21dtv.com/songs/60145717.mkv
阎维文-一起为祖国,http://em.21dtv.com/songs/60145716.mkv
闵厚权-相爱十年生日快乐,http://em.21dtv.com/songs/60145715.mkv
闲不住的铁娘子+没朋友的球鞋侠-屋顶,http://em.21dtv.com/songs/60145714.mkv
闲不住的铁娘子-眼泪,http://em.21dtv.com/songs/60145713.mkv
闫宗清-汉子谣,http://em.21dtv.com/songs/60145712.mkv
门丽-美的不要不要的,http://em.21dtv.com/songs/60145711.mkv
门丽-三生石上,http://em.21dtv.com/songs/60145710.mkv
长江商学院EMBA27期三班-长江毕业歌,http://em.21dtv.com/songs/60145709.mkv
钟盛忠+钟晓玉-还爱着你,http://em.21dtv.com/songs/60145708.mkv
钟盛忠+钟晓玉-我们在一起好吗,http://em.21dtv.com/songs/60145707.mkv
钟易轩+廖俊涛-I WILL MISS YOU,http://em.21dtv.com/songs/60145705.mkv
钟丽燕-清明,http://em.21dtv.com/songs/60145704.mkv
钟丽燕-匆匆那年,http://em.21dtv.com/songs/60145703.mkv
钟SIR+圆梦俊情小歌手-荷花仙子,http://em.21dtv.com/songs/60145702.mkv
金志文+徐佳莹-远走高飞,http://em.21dtv.com/songs/60145701.mkv
金南玲-二月,http://em.21dtv.com/songs/60145700.mkv
郭笑-一年以后,http://em.21dtv.com/songs/60145699.mkv
郭沁-船歌,http://em.21dtv.com/songs/60145698.mkv
郭少杰-只有你最懂,http://em.21dtv.com/songs/60145696.mkv
郭娅丽-我的陕北我的梦,http://em.21dtv.com/songs/60145695.mkv
郝婉彤-完整的残缺,http://em.21dtv.com/songs/60145694.mkv
郑顺鹏-回忆那些年,http://em.21dtv.com/songs/60145693.mkv
郑晓填-喝醉,http://em.21dtv.com/songs/60145692.mkv
郑恺-我怀念的,http://em.21dtv.com/songs/60145690.mkv
郑思雨-四季的秘密,http://em.21dtv.com/songs/60145689.mkv
郑建鹏+阿细-告白气球,http://em.21dtv.com/songs/60145688.mkv
郑延-爱你不会改变,http://em.21dtv.com/songs/60145687.mkv
郑俊峰+姜晓东+张磊-梦想的光芒,http://em.21dtv.com/songs/60145686.mkv
邵滢-早该如此,http://em.21dtv.com/songs/60145685.mkv
邵洪-预约,http://em.21dtv.com/songs/60145684.mkv
邵洪-预约,http://em.21dtv.com/songs/60145683.mkv
邵明明-无法回头的爱情,http://em.21dtv.com/songs/60145682.mkv
邵峰-到我怀里来,http://em.21dtv.com/songs/60145681.mkv
邵可然-意人宴,http://em.21dtv.com/songs/60145680.mkv
邱锋泽-经典对白,http://em.21dtv.com/songs/60145679.mkv
邱锋泽-再不然,http://em.21dtv.com/songs/60145678.mkv
邱芸子+邱贤桂-世间情路,http://em.21dtv.com/songs/60145677.mkv
邱芸子+李明洋-茶酒恋,http://em.21dtv.com/songs/60145676.mkv
邱芸子-酒摊相逢,http://em.21dtv.com/songs/60145675.mkv
邱芸子-留恋的心,http://em.21dtv.com/songs/60145674.mkv
邱芸子-玫瑰舞台,http://em.21dtv.com/songs/60145673.mkv
邱芸子-爱情诗,http://em.21dtv.com/songs/60145672.mkv
邱芸子-水中花,http://em.21dtv.com/songs/60145671.mkv
邱芸子-放阮做你走,http://em.21dtv.com/songs/60145670.mkv
邱芸子-幸福的毒,http://em.21dtv.com/songs/60145669.mkv
邱芸子-伴嫁,http://em.21dtv.com/songs/60145668.mkv
邪让多杰-备胎之王,http://em.21dtv.com/songs/60145667.mkv
那对夫妻-父母,http://em.21dtv.com/songs/60145666.mkv
邓鸣璐-舞翔,http://em.21dtv.com/songs/60145665.mkv
邓童天-飘,http://em.21dtv.com/songs/60145664.mkv
邓童天-日出东方,http://em.21dtv.com/songs/60145663.mkv
邓童天-唱得幸福来,http://em.21dtv.com/songs/60145662.mkv
邓童天-侠骨柔情,http://em.21dtv.com/songs/60145661.mkv
邓文怡+邓力玮-成都,http://em.21dtv.com/songs/60145660.mkv
邓文怡+邓力玮-光阴的故事,http://em.21dtv.com/songs/60145659.mkv
邓文怡-童年最美丽,http://em.21dtv.com/songs/60145658.mkv
邓小龙-演员,http://em.21dtv.com/songs/60145657.mkv
邓子辰-我就是我,http://em.21dtv.com/songs/60145656.mkv
邓咏家-针线缘,http://em.21dtv.com/songs/60145655.mkv
邓咏家-导演,http://em.21dtv.com/songs/60145654.mkv
逃跑计划-重来,http://em.21dtv.com/songs/60145653.mkv
连诗雅+侧田-不甘示弱,http://em.21dtv.com/songs/60145652.mkv
达布希勒图-达尔文,http://em.21dtv.com/songs/60145651.mkv
辉子+辛巴-AIRMATE,http://em.21dtv.com/songs/60145650.mkv
轻云望月-求你给我一点爱,http://em.21dtv.com/songs/60145649.mkv
车建光-给你全部,http://em.21dtv.com/songs/60145648.mkv
路逍遥-陪你说说话,http://em.21dtv.com/songs/60145647.mkv
路逍遥-老婆你是我心中的玫瑰,http://em.21dtv.com/songs/60145646.mkv
路逍遥-爱了痛了笑了哭,http://em.21dtv.com/songs/60145645.mkv
路逍遥-我坚信,http://em.21dtv.com/songs/60145644.mkv
路逍遥-我们是永远的好兄弟,http://em.21dtv.com/songs/60145643.mkv
路逍遥-宝贝嫁给我吧,http://em.21dtv.com/songs/60145642.mkv
路逍遥-中国中国,http://em.21dtv.com/songs/60145641.mkv
路勇-难道秋天就是用来思念,http://em.21dtv.com/songs/60145640.mkv
路勇-菩提树下,http://em.21dtv.com/songs/60145639.mkv
赵鑫-男人好累,http://em.21dtv.com/songs/60145638.mkv
赵真+莫力达瓦98战友-我的战友我的好兄弟,http://em.21dtv.com/songs/60145637.mkv
赵真-月儿圆念双亲,http://em.21dtv.com/songs/60145636.mkv
赵熙贝-双鱼处女座,http://em.21dtv.com/songs/60145635.mkv
赵景春-放歌大三江,http://em.21dtv.com/songs/60145634.mkv
赵景春-我是南海人,http://em.21dtv.com/songs/60145633.mkv
赵景春-冰雪圆舞曲,http://em.21dtv.com/songs/60145632.mkv
赵奕欢-TOMORROW,http://em.21dtv.com/songs/60145631.mkv
赵天宇+孟子坤-红尘客栈,http://em.21dtv.com/songs/60145630.mkv
赵天宇-CITY OF STARS,http://em.21dtv.com/songs/60145629.mkv
赤龙-我是真的不愿放开你的手,http://em.21dtv.com/songs/60145628.mkv
赖辉-客家人系有料,http://em.21dtv.com/songs/60145627.mkv
贾玲+方磊-依兰爱情故事,http://em.21dtv.com/songs/60145626.mkv
贾爱国+张献仁-奉天逍遥,http://em.21dtv.com/songs/60145625.mkv
贾剑龙-过客,http://em.21dtv.com/songs/60145624.mkv
贺敬轩-飞逝的季节,http://em.21dtv.com/songs/60145623.mkv
贺一航-相思的愁,http://em.21dtv.com/songs/60145622.mkv
费玉清-梦诛缘锁清秋,http://em.21dtv.com/songs/60145621.mkv
贯诗钦-你,http://em.21dtv.com/songs/60145620.mkv
谭维维-行走在茫茫月光的中间,http://em.21dtv.com/songs/60145619.mkv
谭晶-风从南海来,http://em.21dtv.com/songs/60145618.mkv
谢知言-放飞梦想,http://em.21dtv.com/songs/60145617.mkv
谢宇轩-醉扬州,http://em.21dtv.com/songs/60145616.mkv
谢作健-谢氏辉煌,http://em.21dtv.com/songs/60145615.mkv
谢中杰-死了都要爱,http://em.21dtv.com/songs/60145614.mkv
谢中杰-小苹果,http://em.21dtv.com/songs/60145613.mkv
谈诗玲+杨哲-陪伴阮身边,http://em.21dtv.com/songs/60145612.mkv
谈诗玲-虎头埤之恋,http://em.21dtv.com/songs/60145611.mkv
谈诗玲-破碎心嘛无人管,http://em.21dtv.com/songs/60145610.mkv
谈诗玲-爱甲这呢雄,http://em.21dtv.com/songs/60145609.mkv
谈诗玲-有梦一路陪,http://em.21dtv.com/songs/60145608.mkv
谈诗玲-有外爱,http://em.21dtv.com/songs/60145607.mkv
谈诗玲-心的锁匙,http://em.21dtv.com/songs/60145606.mkv
谈诗玲-今夜呼阮为你醉,http://em.21dtv.com/songs/60145605.mkv
诶姆-高温下的巧克力,http://em.21dtv.com/songs/60145604.mkv
许鹤缤-永恒魔法,http://em.21dtv.com/songs/60145603.mkv
许魏洲-那又怎样,http://em.21dtv.com/songs/60145602.mkv
许魏洲-时光之墟,http://em.21dtv.com/songs/60145601.mkv
许馨文+ALEX HONG-IN THE ZONE,http://em.21dtv.com/songs/60145600.mkv
许飞+姚晨-一些规律,http://em.21dtv.com/songs/60145599.mkv
许飞-老男人,http://em.21dtv.com/songs/60145598.mkv
许飞-我就是个谜,http://em.21dtv.com/songs/60145597.mkv
许飞-如果你想做一些别人做不到的事,http://em.21dtv.com/songs/60145596.mkv
许靖韵-琢磨,http://em.21dtv.com/songs/60145595.mkv
许霖-大结局,http://em.21dtv.com/songs/60145594.mkv
许蕴熙-一把雨伞,http://em.21dtv.com/songs/60145593.mkv
许耀奇-中国好妈妈,http://em.21dtv.com/songs/60145592.mkv
许歌淳一-萤火虫对星星说,http://em.21dtv.com/songs/60145591.mkv
许廷铿-神奇之旅,http://em.21dtv.com/songs/60145590.mkv
许巍-四季,http://em.21dtv.com/songs/60145589.mkv
许大伟-兄弟有我,http://em.21dtv.com/songs/60145587.mkv
许先-哑巴,http://em.21dtv.com/songs/60145586.mkv
许亮宇+梁祖仪-注定要分开,http://em.21dtv.com/songs/60145585.mkv
许亮宇-色盲,http://em.21dtv.com/songs/60145584.mkv
许一鸣-我如此爱你,http://em.21dtv.com/songs/60145583.mkv
覃源-到后来我才懂,http://em.21dtv.com/songs/60145582.mkv
覃浩-傻瓜,http://em.21dtv.com/songs/60145581.mkv
覃春泉-情控,http://em.21dtv.com/songs/60145580.mkv
袁莉媛-最灵,http://em.21dtv.com/songs/60145579.mkv
袁宇-开心的果实,http://em.21dtv.com/songs/60145578.mkv
袁娅维+艾福杰尼-一见如故,http://em.21dtv.com/songs/60145577.mkv
袁娅维+PG ONE-BURN,http://em.21dtv.com/songs/60145576.mkv
袁双洋+梁铖+郑敏-托起战鹰的翅膀,http://em.21dtv.com/songs/60145575.mkv
衡越+侯旭-秸杆颂歌,http://em.21dtv.com/songs/60145574.mkv
薛家燕-家中的太阳,http://em.21dtv.com/songs/60145573.mkv
薛凯琪-远远关心,http://em.21dtv.com/songs/60145572.mkv
薛凯琪-520,http://em.21dtv.com/songs/60145571.mkv
薛之谦+毛不易-一半,http://em.21dtv.com/songs/60145570.mkv
薛之谦-凤凰花千年恋,http://em.21dtv.com/songs/60145569.mkv
蔡晓+郑晓填-选择跟他走,http://em.21dtv.com/songs/60145567.mkv
蔡恩雨-I LOVE THE SKY,http://em.21dtv.com/songs/60145566.mkv
蔡宗强-不为谁而作的歌,http://em.21dtv.com/songs/60145565.mkv
蔡义德+澎恰恰-咱是一家人,http://em.21dtv.com/songs/60145564.mkv
蔡义德+戴梅君-将你惜命命,http://em.21dtv.com/songs/60145563.mkv
蔡义德-没你那有我,http://em.21dtv.com/songs/60145562.mkv
蔡义德-无理由,http://em.21dtv.com/songs/60145561.mkv
蔡义德-冲冲冲,http://em.21dtv.com/songs/60145560.mkv
蓝冰儿-欺爱,http://em.21dtv.com/songs/60145559.mkv
蒋舟+龚丹-大愿九华,http://em.21dtv.com/songs/60145558.mkv
蒋旭-伤了我还说爱我,http://em.21dtv.com/songs/60145557.mkv
蒋婴-爱那么近那么远,http://em.21dtv.com/songs/60145556.mkv
董育君-已读不回,http://em.21dtv.com/songs/60145555.mkv
董姿彦-我要你的爱,http://em.21dtv.com/songs/60145554.mkv
董冉-空荡荡的夜,http://em.21dtv.com/songs/60145553.mkv
葛倩吟-全世界的失眠患者,http://em.21dtv.com/songs/60145552.mkv
萧闳仁-爱哪里存在,http://em.21dtv.com/songs/60145551.mkv
萧闳仁-不忘春风,http://em.21dtv.com/songs/60145550.mkv
菲菲-爱难言,http://em.21dtv.com/songs/60145549.mkv
菲菲-梦中,http://em.21dtv.com/songs/60145548.mkv
莫日根-男人别哭,http://em.21dtv.com/songs/60145546.mkv
莫文蔚-I DO,http://em.21dtv.com/songs/60145545.mkv
荷兹HEZ-我和你的那年夏天,http://em.21dtv.com/songs/60145544.mkv
能和你遇到,http://em.21dtv.com/songs/60145543.mkv
荷兹-亡灵序曲,http://em.21dtv.com/songs/60145542.mkv
草屯囝仔+臭屁婴仔-放荡不羁,http://em.21dtv.com/songs/60145541.mkv
草东没有派对-山海,http://em.21dtv.com/songs/60145540.mkv
荆纯-野花,http://em.21dtv.com/songs/60145539.mkv
荆晶-小书包大梦想,http://em.21dtv.com/songs/60145538.mkv
茄子哥-茄子歌,http://em.21dtv.com/songs/60145537.mkv
范玮琪+宝宝翻身把歌唱-我要你,http://em.21dtv.com/songs/60145536.mkv
范玮琪-自己,http://em.21dtv.com/songs/60145535.mkv
范海荣-逐梦长江,http://em.21dtv.com/songs/60145534.mkv
苦鬼乐队-如此漫长的短暂,http://em.21dtv.com/songs/60145533.mkv
苏雨馨-红颜命,http://em.21dtv.com/songs/60145532.mkv
苏雅琪琪格-爱的火焰,http://em.21dtv.com/songs/60145531.mkv
苏运莹+孟子坤-午夜前的十分钟,http://em.21dtv.com/songs/60145530.mkv
苏立生-流着泪说分手,http://em.21dtv.com/songs/60145529.mkv
苏玮-雅丹,http://em.21dtv.com/songs/60145528.mkv
苏永康+李幸倪-和每天讲再见,http://em.21dtv.com/songs/60145527.mkv
苏永康-朦胧夜雨里,http://em.21dtv.com/songs/60145526.mkv
苏永康-也许,http://em.21dtv.com/songs/60145525.mkv
苏一音-我的小苏达,http://em.21dtv.com/songs/60145524.mkv
艾菲-GET OUT,http://em.21dtv.com/songs/60145523.mkv
